0.340233422358156	6.36958148125417	6.25498355005937	0.00347222222222222	0.569199991430598	840.66
0.467047307220734	8.71294857684204	8.5509648189976	0.00358796296296296	0.588173324478284	868.682
0.601197814448379	11.1758180373559	10.9613443958861	0.0037037037037037	0.607146657525971	896.704
0.739460054078712	13.6968718357104	13.4258027711391	0.00381944444444444	0.626119990573657	924.726
0.880347853843841	16.2477271020166	15.9164311280105	0.00393518518518518	0.645093323621344	952.748
1.0231338265182	18.814343016837	18.4194297468927	0.00405092592592593	0.664066656669031	980.77
1.1674429421953	21.3893232963498	20.92753367203	0.00416666666666667	0.683039989716717	1008.792
1.31307684388208	23.968592170374	23.4367425236061	0.00428240740740741	0.702013322764404	1036.814
1.45993218351718	26.5498502379983	25.9448015863147	0.00439814814814815	0.72098665581209	1064.836
1.60795985712302	29.1318039576347	28.4504439941982	0.00451388888888889	0.739959988859777	1092.858
1.75714334004844	31.7137562074642	30.9529880968251	0.00462962962962963	0.758933321907463	1120.88
1.90748654282929	34.2953767262176	33.4521117561332	0.00474537037037037	0.77790665495515	1148.902
2.05900669203694	36.876567440254	35.9477199655936	0.00486111111111111	0.796879988002837	1176.924
2.21172999807936	39.4573803798641	38.4398641870348	0.00497685185185185	0.815853321050523	1204.946
2.36568893645899	42.0379660131692	40.9286915977796	0.00509259259259259	0.83482665409821	1232.968
2.52092049858936	44.6185398350299	43.4144122860515	0.00520833333333333	0.853799987145896	1260.99
2.67746504453402	47.199360268064	45.8972775666473	0.00532407407407407	0.872773320193583	1289.012
2.83536554030734	49.7807137714443	48.3775653807445	0.00543981481481481	0.89174665324127	1317.034
2.99466704721288	52.3629046551873	50.8555703193298	0.00555555555555555	0.910719986288956	1345.056
3.15541638019586	54.9462480321329	53.3315967287645	0.0056712962962963	0.929693319336643	1373.078
3.31766188193365	57.5310649011903	55.80595390907	0.00578703703703704	0.948666652384329	1401.1
